100	0.07	0.07	0.07	0	0	0.07
200	0.07	0.09	0.09	0	0	0.07
300	0.07	0.1	0.1	0	0	0.07
400	0.09	0.1	0.1	0	0	0.09
500	0.09	0.12	0.12	0	0	0.09
600	0.09	0.12	0.12	0	0	0.09
700	0.09	0.13	0.13	0	0	0.09
800	0.12	0.14	0.14	0	0	0.12
900	0.13	0.15	0.15	0	0	0.13
1000	0.14	0.17	0.17	0	0	0.14
1100	0.14	0.18	0.18	0	0	0.14
1200	0.16	0.17	0.17	0	0	0.16
1300	0.16	0.17	0.17	0	0	0.16
1400	0.17	0.18	0.18	0	0	0.17
1500	0.17	0.19	0.19	0	0	0.17
1600	0.18	0.19	0.19	0	0	0.18
1700	0.18	0.2	0.2	0	0	0.18
1800	0.18	0.21	0.21	0	0	0.18
1900	0.18	0.22	0.22	0	0	0.18
2000	0.18	0.22	0.22	0	0	0.18
2100	0.19	0.23	0.23	0	0	0.19
2200	0.19	0.22	0.22	0	0	0.19
2300	0.17	0.23	0.23	0	0	0.17
2400	0.17	0.24	0.24	0	0	0.17
2500	0.18	0.24	0.24	0	0	0.18
2600	0.19	0.24	0.24	0	0	0.19
2700	0.2	0.24	0.24	0	0	0.2
2800	0.21	0.24	0.24	0	0	0.21
2900	0.22	0.24	0.24	0	0	0.22
3000	0.22	0.24	0.24	0	0	0.22
3100	0.21	0.24	0.24	0	0	0.21
3200	0.22	0.26	0.26	0	0	0.22
3300	0.22	0.26	0.26	0	0	0.22
3400	0.22	0.27	0.27	0	0	0.22
3500	0.23	0.27	0.27	0	0	0.23
3600	0.23	0.27	0.27	0	0	0.23
3700	0.23	0.26	0.26	0	0	0.23
3800	0.23	0.26	0.26	0	0	0.23
3900	0.24	0.26	0.26	0	0	0.24
4000	0.24	0.26	0.26	0	0	0.24
4100	0.24	0.26	0.26	0	0	0.24
4200	0.24	0.26	0.26	0	0	0.24
4300	0.24	0.27	0.27	0	0	0.24
4400	0.24	0.27	0.27	0	0	0.24
4500	0.25	0.27	0.27	0	0	0.25
4600	0.25	0.27	0.27	0	0	0.25
4700	0.25	0.28	0.28	0	0	0.25
4800	0.25	0.28	0.28	0	0	0.25
4900	0.25	0.29	0.29	0	0	0.25
5000	0.26	0.31	0.31	0	0	0.26
5100	0.26	0.29	0.29	0	0	0.26
5200	0.27	0.3	0.3	0	0	0.27
5300	0.27	0.32	0.32	0	0	0.27
5400	0.27	0.31	0.31	0	0	0.27
5500	0.28	0.3	0.3	0	0	0.28
5600	0.28	0.3	0.3	0	0	0.28
5700	0.27	0.3	0.3	0	0	0.27
5800	0.27	0.29	0.29	0	0	0.27
5900	0.25	0.29	0.29	0	0	0.25
6000	0.26	0.28	0.28	0	0	0.26
6100	0.2	0.29	0.29	0	0	0.2
6200	0.22	0.3	0.3	0	0	0.22
6300	0.21	0.31	0.31	0	0	0.21
6400	0.21	0.32	0.32	0	0	0.21
6500	0.21	0.32	0.32	0	0	0.21
6600	0.21	0.32	0.32	0	0	0.21
6700	0.22	0.32	0.32	0	0	0.22
6800	0.22	0.32	0.32	0	0	0.22
6900	0.22	0.32	0.32	0	0	0.22
7000	0.22	0.32	0.32	0	0	0.22
7100	0.23	0.32	0.32	0	0	0.23
7200	0.23	0.33	0.33	0	0	0.23
7300	0.23	0.33	0.33	0	0	0.23
7400	0.23	0.33	0.33	0	0	0.23
7500	0.23	0.35	0.35	0	0	0.23
7600	0.24	0.35	0.35	0	0	0.24
7700	0.24	0.34	0.34	0	0	0.24
7800	0.24	0.34	0.34	0	0	0.24
7900	0.25	0.34	0.34	0	0	0.25
8000	0.25	0.36	0.36	0	0	0.25
8100	0.25	0.36	0.36	0	0	0.25
8200	0.26	0.37	0.37	0	0	0.26
8300	0.27	0.37	0.37	0	0	0.27
8400	0.27	0.37	0.37	0	0	0.27
8500	0.28	0.37	0.37	0	0	0.28
8600	0.29	0.37	0.37	0	0	0.29
8700	0.29	0.37	0.37	0	0	0.29
8800	0.29	0.37	0.37	0	0	0.29
8900	0.29	0.37	0.37	0	0	0.29
9000	0.29	0.38	0.38	0	0	0.29
9100	0.29	0.38	0.38	0	0	0.29
9200	0.29	0.39	0.39	0	0	0.29
9300	0.29	0.39	0.39	0	0	0.29
9400	0.29	0.39	0.39	0	0	0.29
9500	0.29	0.39	0.39	0	0	0.29
9600	0.3	0.39	0.39	0	0	0.3
9700	0.3	0.4	0.4	0	0	0.3
9800	0.31	0.4	0.4	0	0	0.31
9900	0.3	0.4	0.4	0	0	0.3
10000	0.3	0.4	0.4	0	0	0.3
10100	0.31	0.42	0.42	0	0	0.31
10200	0.31	0.42	0.42	0	0	0.31
10300	0.31	0.43	0.43	0	0	0.31
10400	0.31	0.43	0.43	0	0	0.31
10500	0.31	0.43	0.43	0	0	0.31
10600	0.3	0.44	0.44	0	0	0.3
10700	0.3	0.44	0.44	0	0	0.3
10800	0.3	0.44	0.44	0	0	0.3
10900	0.31	0.44	0.44	0	0	0.31
11000	0.31	0.44	0.44	0	0	0.31
11100	0.31	0.44	0.44	0	0	0.31
11200	0.3	0.44	0.44	0	0	0.3
11300	0.3	0.44	0.44	0	0	0.3
11400	0.3	0.44	0.44	0	0	0.3
11500	0.3	0.44	0.44	0	0	0.3
11600	0.31	0.44	0.44	0	0	0.31
11700	0.31	0.44	0.44	0	0	0.31
11800	0.31	0.44	0.44	0	0	0.31
11900	0.31	0.44	0.44	0	0	0.31
12000	0.31	0.45	0.45	0	0	0.31
12100	0.31	0.45	0.45	0	0	0.31
12200	0.31	0.45	0.45	0	0	0.31
12300	0.32	0.46	0.46	0	0	0.32
12400	0.32	0.45	0.45	0	0	0.32
12500	0.32	0.45	0.45	0	0	0.32
12600	0.31	0.44	0.44	0	0	0.31
12700	0.31	0.44	0.44	0	0	0.31
12800	0.31	0.45	0.45	0	0	0.31
12900	0.31	0.45	0.45	0	0	0.31
13000	0.32	0.45	0.45	0	0	0.32
13100	0.33	0.45	0.45	0	0	0.33
13200	0.33	0.45	0.45	0	0	0.33
13300	0.33	0.45	0.45	0	0	0.33
13400	0.33	0.45	0.45	0	0	0.33
13500	0.32	0.45	0.45	0	0	0.32
13600	0.32	0.45	0.45	0	0	0.32
13700	0.32	0.46	0.46	0	0	0.32
13800	0.32	0.48	0.48	0	0	0.32
13900	0.32	0.47	0.47	0	0	0.32
14000	0.33	0.46	0.46	0	0	0.33
